DateTime,Flow,Bottle
3/21/21 11:00,0.135,
3/21/21 11:05,0.181,
3/21/21 11:10,0.198,
3/21/21 11:15,0.193,
3/21/21 11:20,0.177,
3/21/21 11:25,0.198,
3/21/21 11:30,0.135,
3/21/21 11:35,0.188,
3/21/21 11:40,0.166,
3/21/21 11:45,0.13,
3/21/21 11:50,0.172,
3/21/21 11:55,0.151,
3/21/21 12:00,0.146,
3/21/21 12:05,0.187,
3/21/21 12:10,0.187,
3/21/21 12:15,0.12,
3/21/21 12:20,0.12,
3/21/21 12:25,0.171,
3/21/21 12:30,0.198,
3/21/21 12:35,0.188,
3/21/21 12:40,0.172,
3/21/21 12:45,0.156,
3/21/21 12:50,0.156,
3/21/21 12:55,0.161,
3/21/21 13:00,0.203,
3/21/21 13:05,0.182,
3/21/21 13:10,0.202,
3/21/21 13:15,0.245,
3/21/21 13:20,0.172,
3/21/21 13:25,0.171,
3/21/21 13:30,0.187,
3/21/21 13:35,0.172,
3/21/21 13:40,0.182,
3/21/21 13:45,0.192,
3/21/21 13:50,0.192,
3/21/21 13:55,0.162,
3/21/21 14:00,0.172,
3/21/21 14:05,0.135,
3/21/21 14:10,0.203,
3/21/21 14:15,0.192,
3/21/21 14:20,0.172,
3/21/21 14:25,0.187,
3/21/21 14:30,0.229,
3/21/21 14:35,0.167,
3/21/21 14:40,0.187,
3/21/21 14:45,0.172,
3/21/21 14:50,0.167,
3/21/21 14:55,0.182,
3/21/21 15:00,0.203,
3/21/21 15:05,0.14,
3/21/21 15:10,0.197,
3/21/21 15:15,0.182,
3/21/21 15:20,0.224,
3/21/21 15:25,0.193,
3/21/21 15:30,0.177,
3/21/21 15:35,0.182,
3/21/21 15:40,0.167,
3/21/21 15:45,0.125,
3/21/21 15:50,0.109,
3/21/21 15:55,0.171,
3/21/21 16:00,0.218,
3/21/21 16:05,0.219,
3/21/21 16:10,0.224,
3/21/21 16:15,0.187,
3/21/21 16:20,0.171,
3/21/21 16:25,0.192,
3/21/21 16:30,0.208,
3/21/21 16:35,0.198,
3/21/21 16:40,0.208,
3/21/21 16:45,0.172,
3/21/21 16:50,0.177,
3/21/21 16:55,0.193,
3/21/21 17:00,0.192,
3/21/21 17:05,0.182,
3/21/21 17:10,0.203,
3/21/21 17:15,0.224,
3/21/21 17:20,0.203,
3/21/21 17:25,0.177,
3/21/21 17:30,0.214,
3/21/21 17:35,0.234,
3/21/21 17:40,0.224,
3/21/21 17:45,0.192,
3/21/21 17:50,0.25,
3/21/21 17:55,0.224,
3/21/21 18:00,0.161,
3/21/21 18:05,0.198,
3/21/21 18:10,0.208,
3/21/21 18:15,0.192,
3/21/21 18:20,0.182,
3/21/21 18:25,0.135,
3/21/21 18:30,0.187,
3/21/21 18:35,0.176,
3/21/21 18:40,0.193,
3/21/21 18:45,0.198,
3/21/21 18:50,0.192,
3/21/21 18:55,0.198,
3/21/21 19:00,0.208,
3/21/21 19:05,0.208,
3/21/21 19:10,0.182,
3/21/21 19:15,0.167,
3/21/21 19:20,0.213,
3/21/21 19:25,0.156,
3/21/21 19:30,0.202,
3/21/21 19:35,0.239,
3/21/21 19:40,0.172,
3/21/21 19:45,0.177,
3/21/21 19:50,0.187,
3/21/21 19:55,0.249,
3/21/21 20:00,0.24,
3/21/21 20:05,0.223,
3/21/21 20:10,0.193,
3/21/21 20:15,0.161,
3/21/21 20:20,0.192,
3/21/21 20:25,0.172,
3/21/21 20:30,0.171,
3/21/21 20:35,0.188,
3/21/21 20:40,0.161,
3/21/21 20:45,0.161,
3/21/21 20:50,0.187,
3/21/21 20:55,0.203,
3/21/21 21:00,0.167,
3/21/21 21:05,0.161,
3/21/21 21:10,0.177,
3/21/21 21:15,0.208,
3/21/21 21:20,0.193,
3/21/21 21:25,0.172,
3/21/21 21:30,0.177,
3/21/21 21:35,0.135,
3/21/21 21:40,0.12,
3/21/21 21:45,0.145,
3/21/21 21:50,0.198,
3/21/21 21:55,0.198,
3/21/21 22:00,0.197,
3/21/21 22:05,0.234,
3/21/21 22:10,0.177,
3/21/21 22:15,0.172,
3/21/21 22:20,0.172,
3/21/21 22:25,0.156,
3/21/21 22:30,0.161,
3/21/21 22:35,0.213,
3/21/21 22:40,0.187,
3/21/21 22:45,0.219,
3/21/21 22:50,0.188,
3/21/21 22:55,0.14,
3/21/21 23:00,0.208,
3/21/21 23:05,0.203,
3/21/21 23:10,0.177,
3/21/21 23:15,0.203,
3/21/21 23:20,0.203,
3/21/21 23:25,0.167,
3/21/21 23:30,0.161,
3/21/21 23:35,0.192,
3/21/21 23:40,0.193,
3/21/21 23:45,0.161,
3/21/21 23:50,0.187,
3/21/21 23:55,0.203,
3/22/21 0:00,0.115,
3/22/21 0:05,0.167,
3/22/21 0:10,0.135,
3/22/21 0:15,0.177,
3/22/21 0:20,0.167,
3/22/21 0:25,0.156,
3/22/21 0:30,0.146,
3/22/21 0:35,0.166,
3/22/21 0:40,0.177,
3/22/21 0:45,0.177,
3/22/21 0:50,0.188,
3/22/21 0:55,0.181,
3/22/21 1:00,0.157,
3/22/21 1:05,0.187,
3/22/21 1:10,0.203,
3/22/21 1:15,0.177,
3/22/21 1:20,0.208,
3/22/21 1:25,0.161,
3/22/21 1:30,0.135,
3/22/21 1:35,0.135,
3/22/21 1:40,0.166,
3/22/21 1:45,0.161,
3/22/21 1:50,0.146,
3/22/21 1:55,0.135,
3/22/21 2:00,0.161,
3/22/21 2:05,0.151,
3/22/21 2:10,0.13,
3/22/21 2:15,0.182,
3/22/21 2:20,0.141,
3/22/21 2:25,0.161,
3/22/21 2:30,0.177,
3/22/21 2:35,0.162,
3/22/21 2:40,0.135,
3/22/21 2:45,0.187,
3/22/21 2:50,0.198,
3/22/21 2:55,0.172,
3/22/21 3:00,0.156,
3/22/21 3:05,0.203,
3/22/21 3:10,0.156,
3/22/21 3:15,0.13,
3/22/21 3:20,0.156,
3/22/21 3:25,0.177,
3/22/21 3:30,0.151,
3/22/21 3:35,0.146,
3/22/21 3:40,0.182,
3/22/21 3:45,0.167,
3/22/21 3:50,0.167,
3/22/21 3:55,0.192,
3/22/21 4:00,0.188,
3/22/21 4:05,0.14,
3/22/21 4:10,0.177,
3/22/21 4:15,0.182,
3/22/21 4:20,0.208,
3/22/21 4:25,0.12,
3/22/21 4:30,0.135,
3/22/21 4:35,0.182,
3/22/21 4:40,0.171,
3/22/21 4:45,0.151,
3/22/21 4:50,0.203,
3/22/21 4:55,0.157,
3/22/21 5:00,0.156,
3/22/21 5:05,0.171,
3/22/21 5:10,0.177,
3/22/21 5:15,0.13,
3/22/21 5:20,0.115,
3/22/21 5:25,0.099,
3/22/21 5:30,0.146,
3/22/21 5:35,0.156,
3/22/21 5:40,0.177,
3/22/21 5:45,0.162,
3/22/21 5:50,0.115,
3/22/21 5:55,0.13,
3/22/21 6:00,0.156,
3/22/21 6:05,0.136,
3/22/21 6:10,0.166,
3/22/21 6:15,0.135,
3/22/21 6:20,0.14,
3/22/21 6:25,0.161,
3/22/21 6:30,0.135,
3/22/21 6:35,0.13,
3/22/21 6:40,0.14,
3/22/21 6:45,0.135,
3/22/21 6:50,0.203,
3/22/21 6:55,0.188,
3/22/21 7:00,0.182,
3/22/21 7:05,0.167,
3/22/21 7:10,0.141,
3/22/21 7:15,0.125,
3/22/21 7:20,0.203,
3/22/21 7:25,0.166,
3/22/21 7:30,0.156,
3/22/21 7:35,0.14,
3/22/21 7:40,0.172,
3/22/21 7:45,0.182,
3/22/21 7:50,0.141,
3/22/21 7:55,0.151,
3/22/21 8:00,0.13,
3/22/21 8:05,0.109,
3/22/21 8:10,0.13,
3/22/21 8:15,0.187,
3/22/21 8:20,0.161,
3/22/21 8:25,0.167,
3/22/21 8:30,0.145,
3/22/21 8:35,0.156,
3/22/21 8:40,0.156,
3/22/21 8:45,0.172,
3/22/21 8:50,0.12,
3/22/21 8:55,0.13,
3/22/21 9:00,0.125,
3/22/21 9:05,0.161,
3/22/21 9:10,0.125,
3/22/21 9:15,0.203,
3/22/21 9:20,0.151,
3/22/21 9:25,0.146,
3/22/21 9:30,0.145,
3/22/21 9:35,0.109,
3/22/21 9:40,0.177,
3/22/21 9:43,,
3/22/21 9:45,0.14,
3/22/21 9:50,0.156,
3/22/21 9:55,0.213,
3/22/21 10:00,0.162,
3/22/21 10:05,0.151,
3/22/21 10:10,0.151,
3/22/21 10:15,0.145,
3/22/21 10:20,0.177,
3/22/21 10:25,0.151,
3/22/21 10:30,0.166,
3/22/21 10:35,0.162,
3/22/21 10:40,0.166,
3/22/21 10:45,0.141,
3/22/21 10:50,0.156,
3/22/21 10:55,0.177,
3/22/21 11:00,0.167,
3/22/21 11:05,0.166,
3/22/21 11:10,0.162,
3/22/21 11:15,0.151,
3/22/21 11:20,0.172,
3/22/21 11:25,0.161,
3/22/21 11:30,0.193,
3/22/21 11:35,0.187,
3/22/21 11:40,0.187,
3/22/21 11:45,0.229,
3/22/21 11:50,0.193,
3/22/21 11:55,0.177,
3/22/21 12:00,0.167,
3/22/21 12:05,0.172,
3/22/21 12:10,0.161,
3/22/21 12:15,0.166,
3/22/21 12:20,0.203,
3/22/21 12:25,0.192,
3/22/21 12:30,0.234,
3/22/21 12:35,0.188,
3/22/21 12:40,0.171,
3/22/21 12:45,0.239,
3/22/21 12:50,0.182,
3/22/21 12:55,0.182,
3/22/21 13:00,0.192,
3/22/21 13:05,0.187,
3/22/21 13:10,0.172,
3/22/21 13:15,0.203,
3/22/21 13:20,0.208,
3/22/21 13:25,0.213,
3/22/21 13:30,0.177,
3/22/21 13:35,0.146,
3/22/21 13:40,0.182,
3/22/21 13:45,0.218,
3/22/21 13:50,0.192,
3/22/21 13:55,0.213,
3/22/21 14:00,0.255,
3/22/21 14:05,0.172,
3/22/21 14:10,0.228,
3/22/21 14:15,0.239,
3/22/21 14:20,0.198,
3/22/21 14:25,0.192,
3/22/21 14:30,0.265,
3/22/21 14:35,0.198,
3/22/21 14:40,0.295,
3/22/21 14:45,0.412,
3/22/21 14:50,0.203,
3/22/21 14:55,0.234,
3/22/21 15:00,0.286,
3/22/21 15:05,0.146,
3/22/21 15:10,0.239,
3/22/21 15:15,0.187,
3/22/21 15:20,0.26,
3/22/21 15:25,0.245,
3/22/21 15:30,0.223,
3/22/21 15:35,0.25,
3/22/21 15:40,0.24,
3/22/21 15:45,0.166,
3/22/21 15:50,0.229,
3/22/21 15:55,0.218,
3/22/21 16:00,0.244,
3/22/21 16:05,0.245,
3/22/21 16:10,0.208,
3/22/21 16:15,0.188,
3/22/21 16:20,0.239,
3/22/21 16:25,0.214,
3/22/21 16:30,0.192,
3/22/21 16:35,0.192,
3/22/21 16:40,0.213,
3/22/21 16:45,0.161,
3/22/21 16:50,0.218,
3/22/21 16:55,0.219,
3/22/21 17:00,0.177,
3/22/21 17:05,0.203,
3/22/21 17:10,0.177,
3/22/21 17:15,0.218,
3/22/21 17:20,0.198,
3/22/21 17:25,0.177,
3/22/21 17:30,0.198,
3/22/21 17:35,0.187,
3/22/21 17:40,0.229,
3/22/21 17:45,0.182,
3/22/21 17:50,0.171,
3/22/21 17:55,0.25,
3/22/21 18:00,0.203,
3/22/21 18:05,0.192,
3/22/21 18:10,0.208,
3/22/21 18:15,0.182,
3/22/21 18:20,0.255,
3/22/21 18:25,0.198,
3/22/21 18:30,0.244,
3/22/21 18:35,0.203,
3/22/21 18:40,0.305,
3/22/21 18:45,0.432,
3/22/21 18:50,0.334,
3/22/21 18:55,0.224,
3/22/21 19:00,0.239,
3/22/21 19:05,0.203,
3/22/21 19:10,0.234,
3/22/21 19:15,0.265,
3/22/21 19:20,0.219,
3/22/21 19:25,0.198,
3/22/21 19:30,0.151,
3/22/21 19:35,0.161,
3/22/21 19:40,0.192,
3/22/21 19:45,0.224,
3/22/21 19:50,0.187,
3/22/21 19:55,0.255,
3/22/21 20:00,0.203,
3/22/21 20:05,0.25,
3/22/21 20:10,0.214,
3/22/21 20:15,0.218,
3/22/21 20:20,0.208,
3/22/21 20:25,0.218,
3/22/21 20:30,0.192,
3/22/21 20:35,0.224,
3/22/21 20:40,0.172,
3/22/21 20:45,0.219,
3/22/21 20:50,0.198,
3/22/21 20:55,0.166,
3/22/21 21:00,0.182,
3/22/21 21:05,0.171,
3/22/21 21:10,0.193,
3/22/21 21:15,0.171,
3/22/21 21:20,0.219,
3/22/21 21:25,0.244,
3/22/21 21:30,0.193,
3/22/21 21:35,0.187,
3/22/21 21:40,0.167,
3/22/21 21:45,0.172,
3/22/21 21:50,0.182,
3/22/21 21:55,0.203,
3/22/21 22:00,0.172,
3/22/21 22:05,0.182,
3/22/21 22:10,0.182,
3/22/21 22:15,0.223,
3/22/21 22:20,0.234,
3/22/21 22:25,0.172,
3/22/21 22:30,0.192,
3/22/21 22:35,0.167,
3/22/21 22:40,0.172,
3/22/21 22:45,0.151,
3/22/21 22:50,0.198,
3/22/21 22:55,0.224,
3/22/21 23:00,0.202,
3/22/21 23:05,0.214,
3/22/21 23:10,0.176,
3/22/21 23:15,0.209,
3/22/21 23:20,0.156,
3/22/21 23:25,0.136,
3/22/21 23:30,0.187,
3/22/21 23:35,0.198,
3/22/21 23:40,0.208,
3/22/21 23:45,0.213,
3/22/21 23:50,0.208,
3/22/21 23:55,0.203,
3/23/21 0:00,0.198,
3/23/21 0:05,0.177,
3/23/21 0:10,0.172,
3/23/21 0:15,0.182,
3/23/21 0:20,0.203,
3/23/21 0:25,0.167,
3/23/21 0:30,0.161,
3/23/21 0:35,0.161,
3/23/21 0:40,0.213,
3/23/21 0:45,0.141,
3/23/21 0:50,0.161,
3/23/21 0:55,0.161,
3/23/21 1:00,0.172,
3/23/21 1:05,0.182,
3/23/21 1:10,0.188,
3/23/21 1:15,0.177,
3/23/21 1:20,0.13,
3/23/21 1:25,0.187,
3/23/21 1:30,0.146,
3/23/21 1:35,0.14,
3/23/21 1:40,0.198,
3/23/21 1:45,0.193,
3/23/21 1:50,0.167,
3/23/21 1:55,0.135,
3/23/21 2:00,0.187,
3/23/21 2:05,0.182,
3/23/21 2:10,0.172,
3/23/21 2:15,0.192,
3/23/21 2:20,0.151,
3/23/21 2:25,0.151,
3/23/21 2:30,0.13,
3/23/21 2:35,0.177,
3/23/21 2:40,0.135,
3/23/21 2:45,0.104,
3/23/21 2:50,0.12,
3/23/21 2:55,0.13,
3/23/21 3:00,0.203,
3/23/21 3:05,0.193,
3/23/21 3:10,0.156,
3/23/21 3:15,0.146,
3/23/21 3:20,0.13,
3/23/21 3:25,0.161,
3/23/21 3:30,0.135,
3/23/21 3:35,0.145,
3/23/21 3:40,0.198,
3/23/21 3:45,0.213,
3/23/21 3:50,0.172,
3/23/21 3:55,0.161,
3/23/21 4:00,0.156,
3/23/21 4:05,0.203,
3/23/21 4:10,0.161,
3/23/21 4:15,0.182,
3/23/21 4:20,0.151,
3/23/21 4:25,0.172,
3/23/21 4:30,0.182,
3/23/21 4:35,0.167,
3/23/21 4:40,0.135,
3/23/21 4:45,0.156,
3/23/21 4:50,0.162,
3/23/21 4:55,0.135,
3/23/21 5:00,0.182,
3/23/21 5:05,0.136,
3/23/21 5:10,0.177,
3/23/21 5:15,0.182,
3/23/21 5:20,0.166,
3/23/21 5:25,0.182,
3/23/21 5:30,0.214,
3/23/21 5:35,0.12,
3/23/21 5:40,0.119,
3/23/21 5:45,0.192,
3/23/21 5:50,0.198,
3/23/21 5:55,0.197,
3/23/21 6:00,0.208,
3/23/21 6:05,0.177,
3/23/21 6:10,0.161,
3/23/21 6:15,0.187,
3/23/21 6:20,0.162,
3/23/21 6:25,0.14,
3/23/21 6:30,0.161,
3/23/21 6:35,0.135,
3/23/21 6:40,0.14,
3/23/21 6:45,0.141,
3/23/21 6:50,0.156,
3/23/21 6:55,0.203,
3/23/21 7:00,0.187,
3/23/21 7:05,0.177,
3/23/21 7:10,0.167,
3/23/21 7:15,0.172,
3/23/21 7:20,0.145,
3/23/21 7:25,0.193,
3/23/21 7:30,0.192,
3/23/21 7:35,0.115,
3/23/21 7:40,0.151,
3/23/21 7:45,0.192,
3/23/21 7:50,0.213,
3/23/21 7:55,0.177,
3/23/21 8:00,0.167,
3/23/21 8:05,0.136,
3/23/21 8:10,0.145,
3/23/21 8:15,0.146,
3/23/21 8:20,0.161,
3/23/21 8:25,0.12,
3/23/21 8:30,0.125,
3/23/21 8:35,0.156,
3/23/21 8:40,0.166,
3/23/21 8:45,0.146,
3/23/21 8:50,0.109,
3/23/21 8:55,0.13,
3/23/21 9:00,0.167,
3/23/21 9:05,0.141,
3/23/21 9:10,0.171,
3/23/21 9:15,0.187,
3/23/21 9:20,0.161,
3/23/21 9:25,0.125,
3/23/21 9:30,0.13,
3/23/21 9:35,0.14,
3/23/21 9:40,0.151,
3/23/21 9:44,,
3/23/21 9:45,0.125,
3/23/21 9:50,0.177,
3/23/21 9:55,0.224,
3/23/21 10:00,0.192,
3/23/21 10:05,0.167,
3/23/21 10:10,0.146,
3/23/21 10:15,0.182,
3/23/21 10:20,0.187,
3/23/21 10:25,0.162,
3/23/21 10:30,0.109,
3/23/21 10:35,0.177,
3/23/21 10:40,0.218,
3/23/21 10:45,0.183,
3/23/21 10:50,0.187,
3/23/21 10:55,0.193,
3/23/21 11:00,0.167,
3/23/21 11:05,0.197,
3/23/21 11:10,0.203,
3/23/21 11:15,0.125,
3/23/21 11:20,0.161,
3/23/21 11:25,0.151,
3/23/21 11:30,0.141,
3/23/21 11:35,0.145,
3/23/21 11:40,0.177,
3/23/21 11:45,0.13,
3/23/21 11:50,0.187,
3/23/21 11:55,0.167,
3/23/21 12:00,0.146,
3/23/21 12:05,0.171,
3/23/21 12:10,0.167,
3/23/21 12:15,0.192,
3/23/21 12:20,0.172,
3/23/21 12:25,0.156,
3/23/21 12:30,0.202,
3/23/21 12:35,0.214,
3/23/21 12:40,0.167,
3/23/21 12:45,0.145,
3/23/21 12:50,0.208,
3/23/21 12:55,0.146,
3/23/21 13:00,0.182,
3/23/21 13:05,0.172,
3/23/21 13:10,0.208,
3/23/21 13:15,0.141,
3/23/21 13:20,0.239,
3/23/21 13:25,0.219,
3/23/21 13:30,0.162,
3/23/21 13:35,0.182,
3/23/21 13:40,0.187,
3/23/21 13:45,0.167,
3/23/21 13:50,0.135,
3/23/21 13:55,0.177,
3/23/21 14:00,0.187,
3/23/21 14:05,0.198,
3/23/21 14:10,0.488,
3/23/21 14:15,0.271,
3/23/21 14:20,0.229,
3/23/21 14:25,0.208,
3/23/21 14:30,0.177,
3/23/21 14:35,0.177,
3/23/21 14:40,0.218,
3/23/21 14:45,0.198,
3/23/21 14:50,0.177,
3/23/21 14:55,0.228,
3/23/21 15:00,0.198,
3/23/21 15:05,0.208,
3/23/21 15:10,0.224,
3/23/21 15:15,0.208,
3/23/21 15:20,0.234,
3/23/21 15:25,0.198,
3/23/21 15:30,0.156,
3/23/21 15:35,0.228,
3/23/21 15:40,0.204,
3/23/21 15:45,0.166,
3/23/21 15:50,0.182,
3/23/21 15:55,0.208,
3/23/21 16:00,0.177,
3/23/21 16:05,0.223,
3/23/21 16:10,0.26,
3/23/21 16:15,0.213,
3/23/21 16:20,0.26,
3/23/21 16:25,0.229,
3/23/21 16:30,0.187,
3/23/21 16:35,0.255,
3/23/21 16:40,0.297,
3/23/21 16:45,0.25,
3/23/21 16:50,0.219,
3/23/21 16:55,0.182,
3/23/21 17:00,0.218,
3/23/21 17:05,0.239,
3/23/21 17:10,0.26,
3/23/21 17:15,0.213,
3/23/21 17:20,0.244,
3/23/21 17:25,0.188,
3/23/21 17:30,0.224,
3/23/21 17:35,0.203,
3/23/21 17:40,0.177,
3/23/21 17:45,0.224,
3/23/21 17:50,0.234,
3/23/21 17:55,0.224,
3/23/21 18:00,0.182,
3/23/21 18:05,0.208,
3/23/21 18:10,0.193,
3/23/21 18:15,0.182,
3/23/21 18:20,0.182,
3/23/21 18:25,0.224,
3/23/21 18:30,0.203,
3/23/21 18:35,0.213,
3/23/21 18:40,0.249,
3/23/21 18:45,0.287,
3/23/21 18:50,0.228,
3/23/21 18:55,0.219,
3/23/21 19:00,0.177,
3/23/21 19:05,0.177,
3/23/21 19:10,0.192,
3/23/21 19:15,0.172,
3/23/21 19:20,0.172,
3/23/21 19:25,0.332,
3/23/21 19:30,0.256,
3/23/21 19:35,0.202,
3/23/21 19:40,0.234,
3/23/21 19:45,0.219,
3/23/21 19:50,0.166,
3/23/21 19:55,0.146,
3/23/21 20:00,0.177,
3/23/21 20:05,0.156,
3/23/21 20:10,0.156,
3/23/21 20:15,0.203,
3/23/21 20:20,0.224,
3/23/21 20:25,0.172,
3/23/21 20:30,0.181,
3/23/21 20:35,0.213,
3/23/21 20:40,0.198,
3/23/21 20:45,0.161,
3/23/21 20:50,0.187,
3/23/21 20:55,0.192,
3/23/21 21:00,0.255,
3/23/21 21:05,0.224,
3/23/21 21:10,0.161,
3/23/21 21:15,0.182,
3/23/21 21:20,0.193,
3/23/21 21:25,0.187,
3/23/21 21:30,0.224,
3/23/21 21:35,0.192,
3/23/21 21:40,0.188,
3/23/21 21:45,0.146,
3/23/21 21:50,0.213,
3/23/21 21:55,0.166,
3/23/21 22:00,0.224,
3/23/21 22:05,0.177,
3/23/21 22:10,0.265,
3/23/21 22:15,0.167,
3/23/21 22:20,0.151,
3/23/21 22:25,0.198,
3/23/21 22:30,0.156,
3/23/21 22:35,0.193,
3/23/21 22:40,0.167,
3/23/21 22:45,0.146,
3/23/21 22:50,0.166,
3/23/21 22:55,0.172,
3/23/21 23:00,0.155,
3/23/21 23:05,0.188,
3/23/21 23:10,0.161,
3/23/21 23:15,0.177,
3/23/21 23:20,0.125,
3/23/21 23:25,0.161,
3/23/21 23:30,0.193,
3/23/21 23:35,0.219,
3/23/21 23:40,0.229,
3/23/21 23:45,0.177,
3/23/21 23:50,0.166,
3/23/21 23:55,0.235,
3/24/21 0:00,0.187,
3/24/21 0:05,0.187,
3/24/21 0:10,0.255,
3/24/21 0:15,0.161,
3/24/21 0:20,0.177,
3/24/21 0:25,0.182,
3/24/21 0:30,0.182,
3/24/21 0:35,0.172,
3/24/21 0:40,0.197,
3/24/21 0:45,0.172,
3/24/21 0:50,0.135,
3/24/21 0:55,0.177,
3/24/21 1:00,0.197,
3/24/21 1:05,0.193,
3/24/21 1:10,0.115,
3/24/21 1:15,0.176,
3/24/21 1:20,0.156,
3/24/21 1:25,0.141,
3/24/21 1:30,0.177,
3/24/21 1:35,0.187,
3/24/21 1:40,0.161,
3/24/21 1:45,0.218,
3/24/21 1:50,0.219,
3/24/21 1:55,0.161,
3/24/21 2:00,0.166,
3/24/21 2:05,0.187,
3/24/21 2:10,0.172,
3/24/21 2:15,0.177,
3/24/21 2:20,0.229,
3/24/21 2:25,0.187,
3/24/21 2:30,0.219,
3/24/21 2:35,0.151,
3/24/21 2:40,0.15,
3/24/21 2:45,0.198,
3/24/21 2:50,0.172,
3/24/21 2:55,0.161,
3/24/21 3:00,0.255,
3/24/21 3:05,0.198,
3/24/21 3:10,0.182,
3/24/21 3:15,0.166,
3/24/21 3:20,0.208,
3/24/21 3:25,0.203,
3/24/21 3:30,0.172,
3/24/21 3:35,0.177,
3/24/21 3:40,0.136,
3/24/21 3:45,0.13,
3/24/21 3:50,0.161,
3/24/21 3:55,0.182,
3/24/21 4:00,0.187,
3/24/21 4:05,0.188,
3/24/21 4:10,0.156,
3/24/21 4:15,0.146,
3/24/21 4:20,0.197,
3/24/21 4:25,0.161,
3/24/21 4:30,0.161,
3/24/21 4:35,0.156,
3/24/21 4:40,0.135,
3/24/21 4:45,0.192,
3/24/21 4:50,0.167,
3/24/21 4:55,0.135,
3/24/21 5:00,0.104,
3/24/21 5:05,0.177,
3/24/21 5:10,0.182,
3/24/21 5:15,0.198,
3/24/21 5:20,0.193,
3/24/21 5:25,0.198,
3/24/21 5:30,0.141,
3/24/21 5:35,0.135,
3/24/21 5:40,0.151,
3/24/21 5:45,0.167,
3/24/21 5:50,0.172,
3/24/21 5:55,0.172,
3/24/21 6:00,0.192,
3/24/21 6:05,0.24,
3/24/21 6:10,0.208,
3/24/21 6:15,0.198,
3/24/21 6:20,0.125,
3/24/21 6:25,0.172,
3/24/21 6:30,0.197,
3/24/21 6:35,0.224,
3/24/21 6:40,0.187,
3/24/21 6:45,0.172,
3/24/21 6:50,0.161,
3/24/21 6:55,0.213,
3/24/21 7:00,0.172,
3/24/21 7:05,0.188,
3/24/21 7:10,0.177,
3/24/21 7:15,0.162,
3/24/21 7:20,0.161,
3/24/21 7:25,0.182,
3/24/21 7:30,0.192,
3/24/21 7:35,0.187,
3/24/21 7:40,0.146,
3/24/21 7:45,0.172,
3/24/21 7:50,0.177,
3/24/21 7:55,0.167,
3/24/21 8:00,0.177,
3/24/21 8:05,0.157,
3/24/21 8:10,0.171,
3/24/21 8:15,0.156,
3/24/21 8:20,0.177,
3/24/21 8:25,0.172,
3/24/21 8:30,0.197,
3/24/21 8:35,0.177,
3/24/21 8:40,0.187,
3/24/21 8:45,0.156,
3/24/21 8:50,0.141,
3/24/21 8:55,0.198,
3/24/21 9:00,0.177,
3/24/21 9:05,0.234,
3/24/21 9:10,0.162,
3/24/21 9:15,0.156,
3/24/21 9:20,0.13,
3/24/21 9:25,0.192,
3/24/21 9:30,0.188,
3/24/21 9:35,0.213,
3/24/21 9:40,0.146,
3/24/21 9:43,,
3/24/21 9:45,0.14,
3/24/21 9:50,0.213,
3/24/21 9:55,0.167,
3/24/21 10:00,0.182,
3/24/21 10:05,0.177,
3/24/21 10:10,0.14,
3/24/21 10:15,0.167,
3/24/21 10:20,0.203,
3/24/21 10:25,0.198,
3/24/21 10:30,0.219,
3/24/21 10:35,0.192,
3/24/21 10:40,0.141,
3/24/21 10:45,0.151,
3/24/21 10:50,0.161,
3/24/21 10:55,0.203,
3/24/21 11:00,0.146,
3/24/21 11:05,0.187,
3/24/21 11:10,0.198,
3/24/21 11:15,0.172,
3/24/21 11:20,0.151,
3/24/21 11:25,0.146,
3/24/21 11:30,0.161,
3/24/21 11:35,0.177,
3/24/21 11:40,0.177,
3/24/21 11:45,0.203,
3/24/21 11:50,0.151,
3/24/21 11:55,0.203,
3/24/21 12:00,0.192,
3/24/21 12:05,0.177,
3/24/21 12:10,0.192,
3/24/21 12:15,0.182,
3/24/21 12:20,0.187,
3/24/21 12:25,0.182,
3/24/21 12:30,0.182,
3/24/21 12:35,0.177,
3/24/21 12:40,0.172,
3/24/21 12:45,0.135,
3/24/21 12:50,0.208,
3/24/21 12:55,0.202,
3/24/21 13:00,0.25,
3/24/21 13:05,0.161,
3/24/21 13:10,0.182,
3/24/21 13:15,0.14,
3/24/21 13:20,0.234,
3/24/21 13:25,0.233,
3/24/21 13:30,0.204,
3/24/21 13:35,0.192,
3/24/21 13:40,0.224,
3/24/21 13:45,0.151,
3/24/21 13:50,0.192,
3/24/21 13:55,0.187,
3/24/21 14:00,0.208,
3/24/21 14:05,0.187,
3/24/21 14:10,0.174,
3/24/21 14:15,0.177,
3/24/21 14:20,0.168,
3/24/21 14:25,0.166,
3/24/21 14:30,0.229,
3/24/21 14:35,0.203,
3/24/21 14:40,0.198,
3/24/21 14:45,0.196,
3/24/21 14:50,0.187,
3/24/21 14:55,0.146,
3/24/21 15:00,0.164,
3/24/21 15:05,0.119,
3/24/21 15:10,0.208,
3/24/21 15:15,0.177,
3/24/21 15:20,0.187,
3/24/21 15:25,0.172,
3/24/21 15:30,0.234,
3/24/21 15:35,0.13,
3/24/21 15:40,0.197,
3/24/21 15:45,0.223,
3/24/21 15:50,0.23,
3/24/21 15:55,0.234,
3/24/21 16:00,0.188,
3/24/21 16:05,0.218,
3/24/21 16:10,0.198,
3/24/21 16:15,0.208,
3/24/21 16:20,0.187,
3/24/21 16:25,0.25,
